epoch,iso_utc,phase,event,doc_id,port_open,health_ok,runtime_pids,slots_http_status,slots_snapshot,vram_used_mb,vram_free_mb,vram_critical,extraction_processes,health_state,slots_probe_state
1777872204.1875,2026-05-04T05:23:24.187500+00:00,cell_c_parallel2_two_doc_concurrent,poll,,True,True,[1959487],200,"[{""id"":0,""n_ctx"":8192,""speculative"":false,""is_processing"":true,""id_task"":1846,""params"":{""seed"":4294967295,""temperature"":0.0,""dynatemp_range"":0.0,""dynatemp_exponent"":1.0,""top_k"":40,""top_p"":0.949999988079071,""min_p"":0.05000000074505806,""top_n_sigma"":-1.0,""xtc_probability"":0.0,""xtc_threshold"":0.10000000149011612,""typical_p"":1.0,""repeat_last_n"":64,""repeat_penalty"":1.0,""presence_penalty"":0.0,""frequency_penalty"":0.0,""dry_multiplier"":0.0,""dry_base"":1.75,""dry_allowed_length"":2,""dry_penalty_last_n"":8192,""mirostat"":0,""mirostat_tau"":5.0,""mirostat_eta"":0.10000000149011612,""max_tokens"":2048,""n_predict"":2048,""n_keep"":0,""n_discard"":0,""ignore_eos"":false,""stream"":false,""n_probs"":0,""min_keep"":0,""chat_format"":""peg-native"",""reasoning_format"":""deepseek"",""reasoning_in_content"":false,""thinking_forced_open"":false,""samplers"":[""penalties"",""dry"",""top_n_sigma"",""top_k"",""typ_p"",""top_p"",""min_p"",""xtc"",""temperature""],""speculative.n_max"":16,""speculative.n_min"":0,""speculative.p_min"":0.75,""speculative.type"":""none"",""specu",16842,7734,0,"[{""pid"": 1959487, ""port"": ""8002"", ""model"": ""qwen2.5-14b-instruct-q4_k_m.gguf"", ""vram_mb"": 12464, ""status"": ""AUTHORISED""}]",healthy,ok
1777872206.682364,2026-05-04T05:23:26.682364+00:00,cell_c_parallel2_two_doc_concurrent,poll,,True,True,[1959487],200,"[{""id"":0,""n_ctx"":8192,""speculative"":false,""is_processing"":true,""id_task"":1846,""params"":{""seed"":4294967295,""temperature"":0.0,""dynatemp_range"":0.0,""dynatemp_exponent"":1.0,""top_k"":40,""top_p"":0.949999988079071,""min_p"":0.05000000074505806,""top_n_sigma"":-1.0,""xtc_probability"":0.0,""xtc_threshold"":0.10000000149011612,""typical_p"":1.0,""repeat_last_n"":64,""repeat_penalty"":1.0,""presence_penalty"":0.0,""frequency_penalty"":0.0,""dry_multiplier"":0.0,""dry_base"":1.75,""dry_allowed_length"":2,""dry_penalty_last_n"":8192,""mirostat"":0,""mirostat_tau"":5.0,""mirostat_eta"":0.10000000149011612,""max_tokens"":2048,""n_predict"":2048,""n_keep"":0,""n_discard"":0,""ignore_eos"":false,""stream"":false,""n_probs"":0,""min_keep"":0,""chat_format"":""peg-native"",""reasoning_format"":""deepseek"",""reasoning_in_content"":false,""thinking_forced_open"":false,""samplers"":[""penalties"",""dry"",""top_n_sigma"",""top_k"",""typ_p"",""top_p"",""min_p"",""xtc"",""temperature""],""speculative.n_max"":16,""speculative.n_min"":0,""speculative.p_min"":0.75,""speculative.type"":""none"",""specu",16842,7734,0,"[{""pid"": 1959487, ""port"": ""8002"", ""model"": ""qwen2.5-14b-instruct-q4_k_m.gguf"", ""vram_mb"": 12464, ""status"": ""AUTHORISED""}]",healthy,ok
1777872209.138903,2026-05-04T05:23:29.138903+00:00,cell_c_parallel2_two_doc_concurrent,poll,,True,True,[1959487],200,"[{""id"":0,""n_ctx"":8192,""speculative"":false,""is_processing"":true,""id_task"":1846,""params"":{""seed"":4294967295,""temperature"":0.0,""dynatemp_range"":0.0,""dynatemp_exponent"":1.0,""top_k"":40,""top_p"":0.949999988079071,""min_p"":0.05000000074505806,""top_n_sigma"":-1.0,""xtc_probability"":0.0,""xtc_threshold"":0.10000000149011612,""typical_p"":1.0,""repeat_last_n"":64,""repeat_penalty"":1.0,""presence_penalty"":0.0,""frequency_penalty"":0.0,""dry_multiplier"":0.0,""dry_base"":1.75,""dry_allowed_length"":2,""dry_penalty_last_n"":8192,""mirostat"":0,""mirostat_tau"":5.0,""mirostat_eta"":0.10000000149011612,""max_tokens"":2048,""n_predict"":2048,""n_keep"":0,""n_discard"":0,""ignore_eos"":false,""stream"":false,""n_probs"":0,""min_keep"":0,""chat_format"":""peg-native"",""reasoning_format"":""deepseek"",""reasoning_in_content"":false,""thinking_forced_open"":false,""samplers"":[""penalties"",""dry"",""top_n_sigma"",""top_k"",""typ_p"",""top_p"",""min_p"",""xtc"",""temperature""],""speculative.n_max"":16,""speculative.n_min"":0,""speculative.p_min"":0.75,""speculative.type"":""none"",""specu",16842,7734,0,"[{""pid"": 1959487, ""port"": ""8002"", ""model"": ""qwen2.5-14b-instruct-q4_k_m.gguf"", ""vram_mb"": 12464, ""status"": ""AUTHORISED""}]",healthy,ok
1777872211.561494,2026-05-04T05:23:31.561494+00:00,cell_c_parallel2_two_doc_concurrent,poll,,True,True,[1959487],200,"[{""id"":0,""n_ctx"":8192,""speculative"":false,""is_processing"":true,""id_task"":1846,""params"":{""seed"":4294967295,""temperature"":0.0,""dynatemp_range"":0.0,""dynatemp_exponent"":1.0,""top_k"":40,""top_p"":0.949999988079071,""min_p"":0.05000000074505806,""top_n_sigma"":-1.0,""xtc_probability"":0.0,""xtc_threshold"":0.10000000149011612,""typical_p"":1.0,""repeat_last_n"":64,""repeat_penalty"":1.0,""presence_penalty"":0.0,""frequency_penalty"":0.0,""dry_multiplier"":0.0,""dry_base"":1.75,""dry_allowed_length"":2,""dry_penalty_last_n"":8192,""mirostat"":0,""mirostat_tau"":5.0,""mirostat_eta"":0.10000000149011612,""max_tokens"":2048,""n_predict"":2048,""n_keep"":0,""n_discard"":0,""ignore_eos"":false,""stream"":false,""n_probs"":0,""min_keep"":0,""chat_format"":""peg-native"",""reasoning_format"":""deepseek"",""reasoning_in_content"":false,""thinking_forced_open"":false,""samplers"":[""penalties"",""dry"",""top_n_sigma"",""top_k"",""typ_p"",""top_p"",""min_p"",""xtc"",""temperature""],""speculative.n_max"":16,""speculative.n_min"":0,""speculative.p_min"":0.75,""speculative.type"":""none"",""specu",16842,7734,0,"[{""pid"": 1959487, ""port"": ""8002"", ""model"": ""qwen2.5-14b-instruct-q4_k_m.gguf"", ""vram_mb"": 12464, ""status"": ""AUTHORISED""}]",healthy,ok
1777872213.875254,2026-05-04T05:23:33.875254+00:00,cell_c_parallel2_two_doc_concurrent,poll,,True,True,[1959487],200,"[{""id"":0,""n_ctx"":8192,""speculative"":false,""is_processing"":true,""id_task"":1846,""params"":{""seed"":4294967295,""temperature"":0.0,""dynatemp_range"":0.0,""dynatemp_exponent"":1.0,""top_k"":40,""top_p"":0.949999988079071,""min_p"":0.05000000074505806,""top_n_sigma"":-1.0,""xtc_probability"":0.0,""xtc_threshold"":0.10000000149011612,""typical_p"":1.0,""repeat_last_n"":64,""repeat_penalty"":1.0,""presence_penalty"":0.0,""frequency_penalty"":0.0,""dry_multiplier"":0.0,""dry_base"":1.75,""dry_allowed_length"":2,""dry_penalty_last_n"":8192,""mirostat"":0,""mirostat_tau"":5.0,""mirostat_eta"":0.10000000149011612,""max_tokens"":2048,""n_predict"":2048,""n_keep"":0,""n_discard"":0,""ignore_eos"":false,""stream"":false,""n_probs"":0,""min_keep"":0,""chat_format"":""peg-native"",""reasoning_format"":""deepseek"",""reasoning_in_content"":false,""thinking_forced_open"":false,""samplers"":[""penalties"",""dry"",""top_n_sigma"",""top_k"",""typ_p"",""top_p"",""min_p"",""xtc"",""temperature""],""speculative.n_max"":16,""speculative.n_min"":0,""speculative.p_min"":0.75,""speculative.type"":""none"",""specu",16842,7734,0,"[{""pid"": 1959487, ""port"": ""8002"", ""model"": ""qwen2.5-14b-instruct-q4_k_m.gguf"", ""vram_mb"": 12464, ""status"": ""AUTHORISED""}]",healthy,ok
1777872216.271054,2026-05-04T05:23:36.271054+00:00,cell_c_parallel2_two_doc_concurrent,poll,,True,True,[1959487],200,"[{""id"":0,""n_ctx"":8192,""speculative"":false,""is_processing"":true,""id_task"":1846,""params"":{""seed"":4294967295,""temperature"":0.0,""dynatemp_range"":0.0,""dynatemp_exponent"":1.0,""top_k"":40,""top_p"":0.949999988079071,""min_p"":0.05000000074505806,""top_n_sigma"":-1.0,""xtc_probability"":0.0,""xtc_threshold"":0.10000000149011612,""typical_p"":1.0,""repeat_last_n"":64,""repeat_penalty"":1.0,""presence_penalty"":0.0,""frequency_penalty"":0.0,""dry_multiplier"":0.0,""dry_base"":1.75,""dry_allowed_length"":2,""dry_penalty_last_n"":8192,""mirostat"":0,""mirostat_tau"":5.0,""mirostat_eta"":0.10000000149011612,""max_tokens"":2048,""n_predict"":2048,""n_keep"":0,""n_discard"":0,""ignore_eos"":false,""stream"":false,""n_probs"":0,""min_keep"":0,""chat_format"":""peg-native"",""reasoning_format"":""deepseek"",""reasoning_in_content"":false,""thinking_forced_open"":false,""samplers"":[""penalties"",""dry"",""top_n_sigma"",""top_k"",""typ_p"",""top_p"",""min_p"",""xtc"",""temperature""],""speculative.n_max"":16,""speculative.n_min"":0,""speculative.p_min"":0.75,""speculative.type"":""none"",""specu",16842,7734,0,"[{""pid"": 1959487, ""port"": ""8002"", ""model"": ""qwen2.5-14b-instruct-q4_k_m.gguf"", ""vram_mb"": 12464, ""status"": ""AUTHORISED""}]",healthy,ok
1777872218.523713,2026-05-04T05:23:38.523713+00:00,cell_c_parallel2_two_doc_concurrent,poll,,True,True,[1959487],,TimeoutError: timed out,16842,7734,0,"[{""pid"": 1959487, ""port"": ""8002"", ""model"": ""qwen2.5-14b-instruct-q4_k_m.gguf"", ""vram_mb"": 12464, ""status"": ""AUTHORISED""}]",healthy,timeout
1777872223.73363,2026-05-04T05:23:43.733630+00:00,cell_c_parallel2_two_doc_concurrent,poll,,True,True,[1959487],,TimeoutError: timed out,16842,7734,0,"[{""pid"": 1959487, ""port"": ""8002"", ""model"": ""qwen2.5-14b-instruct-q4_k_m.gguf"", ""vram_mb"": 12464, ""status"": ""AUTHORISED""}]",healthy,timeout
1777872228.97348,2026-05-04T05:23:48.973480+00:00,cell_c_parallel2_two_doc_concurrent,poll,,True,True,[1959487],,TimeoutError: timed out,16842,7734,0,"[{""pid"": 1959487, ""port"": ""8002"", ""model"": ""qwen2.5-14b-instruct-q4_k_m.gguf"", ""vram_mb"": 12464, ""status"": ""AUTHORISED""}]",healthy,timeout
1777872234.192138,2026-05-04T05:23:54.192138+00:00,cell_c_parallel2_two_doc_concurrent,poll,,True,True,[1959487],200,"[{""id"":0,""n_ctx"":8192,""speculative"":false,""is_processing"":true,""id_task"":1846,""params"":{""seed"":4294967295,""temperature"":0.0,""dynatemp_range"":0.0,""dynatemp_exponent"":1.0,""top_k"":40,""top_p"":0.949999988079071,""min_p"":0.05000000074505806,""top_n_sigma"":-1.0,""xtc_probability"":0.0,""xtc_threshold"":0.10000000149011612,""typical_p"":1.0,""repeat_last_n"":64,""repeat_penalty"":1.0,""presence_penalty"":0.0,""frequency_penalty"":0.0,""dry_multiplier"":0.0,""dry_base"":1.75,""dry_allowed_length"":2,""dry_penalty_last_n"":8192,""mirostat"":0,""mirostat_tau"":5.0,""mirostat_eta"":0.10000000149011612,""max_tokens"":2048,""n_predict"":2048,""n_keep"":0,""n_discard"":0,""ignore_eos"":false,""stream"":false,""n_probs"":0,""min_keep"":0,""chat_format"":""peg-native"",""reasoning_format"":""deepseek"",""reasoning_in_content"":false,""thinking_forced_open"":false,""samplers"":[""penalties"",""dry"",""top_n_sigma"",""top_k"",""typ_p"",""top_p"",""min_p"",""xtc"",""temperature""],""speculative.n_max"":16,""speculative.n_min"":0,""speculative.p_min"":0.75,""speculative.type"":""none"",""specu",16842,7734,0,"[{""pid"": 1959487, ""port"": ""8002"", ""model"": ""qwen2.5-14b-instruct-q4_k_m.gguf"", ""vram_mb"": 12464, ""status"": ""AUTHORISED""}]",healthy,ok
1777872239.254322,2026-05-04T05:23:59.254322+00:00,cell_c_parallel2_two_doc_concurrent,poll,,True,True,[1959487],200,"[{""id"":0,""n_ctx"":8192,""speculative"":false,""is_processing"":true,""id_task"":1846,""params"":{""seed"":4294967295,""temperature"":0.0,""dynatemp_range"":0.0,""dynatemp_exponent"":1.0,""top_k"":40,""top_p"":0.949999988079071,""min_p"":0.05000000074505806,""top_n_sigma"":-1.0,""xtc_probability"":0.0,""xtc_threshold"":0.10000000149011612,""typical_p"":1.0,""repeat_last_n"":64,""repeat_penalty"":1.0,""presence_penalty"":0.0,""frequency_penalty"":0.0,""dry_multiplier"":0.0,""dry_base"":1.75,""dry_allowed_length"":2,""dry_penalty_last_n"":8192,""mirostat"":0,""mirostat_tau"":5.0,""mirostat_eta"":0.10000000149011612,""max_tokens"":2048,""n_predict"":2048,""n_keep"":0,""n_discard"":0,""ignore_eos"":false,""stream"":false,""n_probs"":0,""min_keep"":0,""chat_format"":""peg-native"",""reasoning_format"":""deepseek"",""reasoning_in_content"":false,""thinking_forced_open"":false,""samplers"":[""penalties"",""dry"",""top_n_sigma"",""top_k"",""typ_p"",""top_p"",""min_p"",""xtc"",""temperature""],""speculative.n_max"":16,""speculative.n_min"":0,""speculative.p_min"":0.75,""speculative.type"":""none"",""specu",16842,7734,0,"[{""pid"": 1959487, ""port"": ""8002"", ""model"": ""qwen2.5-14b-instruct-q4_k_m.gguf"", ""vram_mb"": 12464, ""status"": ""AUTHORISED""}]",healthy,ok
1777872241.693598,2026-05-04T05:24:01.693598+00:00,cell_c_parallel2_two_doc_concurrent,poll,,True,True,[1959487],200,"[{""id"":0,""n_ctx"":8192,""speculative"":false,""is_processing"":true,""id_task"":1846,""params"":{""seed"":4294967295,""temperature"":0.0,""dynatemp_range"":0.0,""dynatemp_exponent"":1.0,""top_k"":40,""top_p"":0.949999988079071,""min_p"":0.05000000074505806,""top_n_sigma"":-1.0,""xtc_probability"":0.0,""xtc_threshold"":0.10000000149011612,""typical_p"":1.0,""repeat_last_n"":64,""repeat_penalty"":1.0,""presence_penalty"":0.0,""frequency_penalty"":0.0,""dry_multiplier"":0.0,""dry_base"":1.75,""dry_allowed_length"":2,""dry_penalty_last_n"":8192,""mirostat"":0,""mirostat_tau"":5.0,""mirostat_eta"":0.10000000149011612,""max_tokens"":2048,""n_predict"":2048,""n_keep"":0,""n_discard"":0,""ignore_eos"":false,""stream"":false,""n_probs"":0,""min_keep"":0,""chat_format"":""peg-native"",""reasoning_format"":""deepseek"",""reasoning_in_content"":false,""thinking_forced_open"":false,""samplers"":[""penalties"",""dry"",""top_n_sigma"",""top_k"",""typ_p"",""top_p"",""min_p"",""xtc"",""temperature""],""speculative.n_max"":16,""speculative.n_min"":0,""speculative.p_min"":0.75,""speculative.type"":""none"",""specu",16842,7734,0,"[{""pid"": 1959487, ""port"": ""8002"", ""model"": ""qwen2.5-14b-instruct-q4_k_m.gguf"", ""vram_mb"": 12464, ""status"": ""AUTHORISED""}]",healthy,ok
1777872243.983864,2026-05-04T05:24:03.983864+00:00,cell_c_parallel2_two_doc_concurrent,poll,,True,True,[1959487],200,"[{""id"":0,""n_ctx"":8192,""speculative"":false,""is_processing"":true,""id_task"":1846,""params"":{""seed"":4294967295,""temperature"":0.0,""dynatemp_range"":0.0,""dynatemp_exponent"":1.0,""top_k"":40,""top_p"":0.949999988079071,""min_p"":0.05000000074505806,""top_n_sigma"":-1.0,""xtc_probability"":0.0,""xtc_threshold"":0.10000000149011612,""typical_p"":1.0,""repeat_last_n"":64,""repeat_penalty"":1.0,""presence_penalty"":0.0,""frequency_penalty"":0.0,""dry_multiplier"":0.0,""dry_base"":1.75,""dry_allowed_length"":2,""dry_penalty_last_n"":8192,""mirostat"":0,""mirostat_tau"":5.0,""mirostat_eta"":0.10000000149011612,""max_tokens"":2048,""n_predict"":2048,""n_keep"":0,""n_discard"":0,""ignore_eos"":false,""stream"":false,""n_probs"":0,""min_keep"":0,""chat_format"":""peg-native"",""reasoning_format"":""deepseek"",""reasoning_in_content"":false,""thinking_forced_open"":false,""samplers"":[""penalties"",""dry"",""top_n_sigma"",""top_k"",""typ_p"",""top_p"",""min_p"",""xtc"",""temperature""],""speculative.n_max"":16,""speculative.n_min"":0,""speculative.p_min"":0.75,""speculative.type"":""none"",""specu",16842,7734,0,"[{""pid"": 1959487, ""port"": ""8002"", ""model"": ""qwen2.5-14b-instruct-q4_k_m.gguf"", ""vram_mb"": 12464, ""status"": ""AUTHORISED""}]",healthy,ok
1777872246.289769,2026-05-04T05:24:06.289769+00:00,cell_c_parallel2_two_doc_concurrent,poll,,True,True,[1959487],200,"[{""id"":0,""n_ctx"":8192,""speculative"":false,""is_processing"":true,""id_task"":1846,""params"":{""seed"":4294967295,""temperature"":0.0,""dynatemp_range"":0.0,""dynatemp_exponent"":1.0,""top_k"":40,""top_p"":0.949999988079071,""min_p"":0.05000000074505806,""top_n_sigma"":-1.0,""xtc_probability"":0.0,""xtc_threshold"":0.10000000149011612,""typical_p"":1.0,""repeat_last_n"":64,""repeat_penalty"":1.0,""presence_penalty"":0.0,""frequency_penalty"":0.0,""dry_multiplier"":0.0,""dry_base"":1.75,""dry_allowed_length"":2,""dry_penalty_last_n"":8192,""mirostat"":0,""mirostat_tau"":5.0,""mirostat_eta"":0.10000000149011612,""max_tokens"":2048,""n_predict"":2048,""n_keep"":0,""n_discard"":0,""ignore_eos"":false,""stream"":false,""n_probs"":0,""min_keep"":0,""chat_format"":""peg-native"",""reasoning_format"":""deepseek"",""reasoning_in_content"":false,""thinking_forced_open"":false,""samplers"":[""penalties"",""dry"",""top_n_sigma"",""top_k"",""typ_p"",""top_p"",""min_p"",""xtc"",""temperature""],""speculative.n_max"":16,""speculative.n_min"":0,""speculative.p_min"":0.75,""speculative.type"":""none"",""specu",16842,7734,0,"[{""pid"": 1959487, ""port"": ""8002"", ""model"": ""qwen2.5-14b-instruct-q4_k_m.gguf"", ""vram_mb"": 12464, ""status"": ""AUTHORISED""}]",healthy,ok
1777872248.731145,2026-05-04T05:24:08.731145+00:00,cell_c_parallel2_two_doc_concurrent,poll,,True,True,[1959487],200,"[{""id"":0,""n_ctx"":8192,""speculative"":false,""is_processing"":false,""id_task"":1846,""params"":{""seed"":4294967295,""temperature"":0.0,""dynatemp_range"":0.0,""dynatemp_exponent"":1.0,""top_k"":40,""top_p"":0.949999988079071,""min_p"":0.05000000074505806,""top_n_sigma"":-1.0,""xtc_probability"":0.0,""xtc_threshold"":0.10000000149011612,""typical_p"":1.0,""repeat_last_n"":64,""repeat_penalty"":1.0,""presence_penalty"":0.0,""frequency_penalty"":0.0,""dry_multiplier"":0.0,""dry_base"":1.75,""dry_allowed_length"":2,""dry_penalty_last_n"":8192,""mirostat"":0,""mirostat_tau"":5.0,""mirostat_eta"":0.10000000149011612,""max_tokens"":2048,""n_predict"":2048,""n_keep"":0,""n_discard"":0,""ignore_eos"":false,""stream"":false,""n_probs"":0,""min_keep"":0,""chat_format"":""peg-native"",""reasoning_format"":""deepseek"",""reasoning_in_content"":false,""thinking_forced_open"":false,""samplers"":[""penalties"",""dry"",""top_n_sigma"",""top_k"",""typ_p"",""top_p"",""min_p"",""xtc"",""temperature""],""speculative.n_max"":16,""speculative.n_min"":0,""speculative.p_min"":0.75,""speculative.type"":""none"",""spec",16842,7734,0,"[{""pid"": 1959487, ""port"": ""8002"", ""model"": ""qwen2.5-14b-instruct-q4_k_m.gguf"", ""vram_mb"": 12464, ""status"": ""AUTHORISED""}]",healthy,ok
1777872251.059149,2026-05-04T05:24:11.059149+00:00,cell_c_parallel2_two_doc_concurrent,poll,,True,True,[1959487],200,"[{""id"":0,""n_ctx"":8192,""speculative"":false,""is_processing"":false,""id_task"":1846,""params"":{""seed"":4294967295,""temperature"":0.0,""dynatemp_range"":0.0,""dynatemp_exponent"":1.0,""top_k"":40,""top_p"":0.949999988079071,""min_p"":0.05000000074505806,""top_n_sigma"":-1.0,""xtc_probability"":0.0,""xtc_threshold"":0.10000000149011612,""typical_p"":1.0,""repeat_last_n"":64,""repeat_penalty"":1.0,""presence_penalty"":0.0,""frequency_penalty"":0.0,""dry_multiplier"":0.0,""dry_base"":1.75,""dry_allowed_length"":2,""dry_penalty_last_n"":8192,""mirostat"":0,""mirostat_tau"":5.0,""mirostat_eta"":0.10000000149011612,""max_tokens"":2048,""n_predict"":2048,""n_keep"":0,""n_discard"":0,""ignore_eos"":false,""stream"":false,""n_probs"":0,""min_keep"":0,""chat_format"":""peg-native"",""reasoning_format"":""deepseek"",""reasoning_in_content"":false,""thinking_forced_open"":false,""samplers"":[""penalties"",""dry"",""top_n_sigma"",""top_k"",""typ_p"",""top_p"",""min_p"",""xtc"",""temperature""],""speculative.n_max"":16,""speculative.n_min"":0,""speculative.p_min"":0.75,""speculative.type"":""none"",""spec",16842,7734,0,"[{""pid"": 1959487, ""port"": ""8002"", ""model"": ""qwen2.5-14b-instruct-q4_k_m.gguf"", ""vram_mb"": 12464, ""status"": ""AUTHORISED""}]",healthy,ok
1777872253.392645,2026-05-04T05:24:13.392645+00:00,cell_c_parallel2_two_doc_concurrent,poll,,True,True,[1959487],200,"[{""id"":0,""n_ctx"":8192,""speculative"":false,""is_processing"":false,""id_task"":1846,""params"":{""seed"":4294967295,""temperature"":0.0,""dynatemp_range"":0.0,""dynatemp_exponent"":1.0,""top_k"":40,""top_p"":0.949999988079071,""min_p"":0.05000000074505806,""top_n_sigma"":-1.0,""xtc_probability"":0.0,""xtc_threshold"":0.10000000149011612,""typical_p"":1.0,""repeat_last_n"":64,""repeat_penalty"":1.0,""presence_penalty"":0.0,""frequency_penalty"":0.0,""dry_multiplier"":0.0,""dry_base"":1.75,""dry_allowed_length"":2,""dry_penalty_last_n"":8192,""mirostat"":0,""mirostat_tau"":5.0,""mirostat_eta"":0.10000000149011612,""max_tokens"":2048,""n_predict"":2048,""n_keep"":0,""n_discard"":0,""ignore_eos"":false,""stream"":false,""n_probs"":0,""min_keep"":0,""chat_format"":""peg-native"",""reasoning_format"":""deepseek"",""reasoning_in_content"":false,""thinking_forced_open"":false,""samplers"":[""penalties"",""dry"",""top_n_sigma"",""top_k"",""typ_p"",""top_p"",""min_p"",""xtc"",""temperature""],""speculative.n_max"":16,""speculative.n_min"":0,""speculative.p_min"":0.75,""speculative.type"":""none"",""spec",16842,7734,0,"[{""pid"": 1959487, ""port"": ""8002"", ""model"": ""qwen2.5-14b-instruct-q4_k_m.gguf"", ""vram_mb"": 12464, ""status"": ""AUTHORISED""}]",healthy,ok
1777872255.793726,2026-05-04T05:24:15.793726+00:00,cell_c_parallel2_two_doc_concurrent,poll,,True,True,[1959487],200,"[{""id"":0,""n_ctx"":8192,""speculative"":false,""is_processing"":false,""id_task"":1846,""params"":{""seed"":4294967295,""temperature"":0.0,""dynatemp_range"":0.0,""dynatemp_exponent"":1.0,""top_k"":40,""top_p"":0.949999988079071,""min_p"":0.05000000074505806,""top_n_sigma"":-1.0,""xtc_probability"":0.0,""xtc_threshold"":0.10000000149011612,""typical_p"":1.0,""repeat_last_n"":64,""repeat_penalty"":1.0,""presence_penalty"":0.0,""frequency_penalty"":0.0,""dry_multiplier"":0.0,""dry_base"":1.75,""dry_allowed_length"":2,""dry_penalty_last_n"":8192,""mirostat"":0,""mirostat_tau"":5.0,""mirostat_eta"":0.10000000149011612,""max_tokens"":2048,""n_predict"":2048,""n_keep"":0,""n_discard"":0,""ignore_eos"":false,""stream"":false,""n_probs"":0,""min_keep"":0,""chat_format"":""peg-native"",""reasoning_format"":""deepseek"",""reasoning_in_content"":false,""thinking_forced_open"":false,""samplers"":[""penalties"",""dry"",""top_n_sigma"",""top_k"",""typ_p"",""top_p"",""min_p"",""xtc"",""temperature""],""speculative.n_max"":16,""speculative.n_min"":0,""speculative.p_min"":0.75,""speculative.type"":""none"",""spec",16842,7734,0,"[{""pid"": 1959487, ""port"": ""8002"", ""model"": ""qwen2.5-14b-instruct-q4_k_m.gguf"", ""vram_mb"": 12464, ""status"": ""AUTHORISED""}]",healthy,ok
1777872258.042033,2026-05-04T05:24:18.042033+00:00,cell_c_parallel2_two_doc_concurrent,poll,,True,True,[1959487],200,"[{""id"":0,""n_ctx"":8192,""speculative"":false,""is_processing"":false,""id_task"":1846,""params"":{""seed"":4294967295,""temperature"":0.0,""dynatemp_range"":0.0,""dynatemp_exponent"":1.0,""top_k"":40,""top_p"":0.949999988079071,""min_p"":0.05000000074505806,""top_n_sigma"":-1.0,""xtc_probability"":0.0,""xtc_threshold"":0.10000000149011612,""typical_p"":1.0,""repeat_last_n"":64,""repeat_penalty"":1.0,""presence_penalty"":0.0,""frequency_penalty"":0.0,""dry_multiplier"":0.0,""dry_base"":1.75,""dry_allowed_length"":2,""dry_penalty_last_n"":8192,""mirostat"":0,""mirostat_tau"":5.0,""mirostat_eta"":0.10000000149011612,""max_tokens"":2048,""n_predict"":2048,""n_keep"":0,""n_discard"":0,""ignore_eos"":false,""stream"":false,""n_probs"":0,""min_keep"":0,""chat_format"":""peg-native"",""reasoning_format"":""deepseek"",""reasoning_in_content"":false,""thinking_forced_open"":false,""samplers"":[""penalties"",""dry"",""top_n_sigma"",""top_k"",""typ_p"",""top_p"",""min_p"",""xtc"",""temperature""],""speculative.n_max"":16,""speculative.n_min"":0,""speculative.p_min"":0.75,""speculative.type"":""none"",""spec",16842,7734,0,"[{""pid"": 1959487, ""port"": ""8002"", ""model"": ""qwen2.5-14b-instruct-q4_k_m.gguf"", ""vram_mb"": 12464, ""status"": ""AUTHORISED""}]",healthy,ok
1777872260.31597,2026-05-04T05:24:20.315970+00:00,cell_c_parallel2_two_doc_concurrent,poll,,True,True,[1959487],200,"[{""id"":0,""n_ctx"":8192,""speculative"":false,""is_processing"":false,""id_task"":1846,""params"":{""seed"":4294967295,""temperature"":0.0,""dynatemp_range"":0.0,""dynatemp_exponent"":1.0,""top_k"":40,""top_p"":0.949999988079071,""min_p"":0.05000000074505806,""top_n_sigma"":-1.0,""xtc_probability"":0.0,""xtc_threshold"":0.10000000149011612,""typical_p"":1.0,""repeat_last_n"":64,""repeat_penalty"":1.0,""presence_penalty"":0.0,""frequency_penalty"":0.0,""dry_multiplier"":0.0,""dry_base"":1.75,""dry_allowed_length"":2,""dry_penalty_last_n"":8192,""mirostat"":0,""mirostat_tau"":5.0,""mirostat_eta"":0.10000000149011612,""max_tokens"":2048,""n_predict"":2048,""n_keep"":0,""n_discard"":0,""ignore_eos"":false,""stream"":false,""n_probs"":0,""min_keep"":0,""chat_format"":""peg-native"",""reasoning_format"":""deepseek"",""reasoning_in_content"":false,""thinking_forced_open"":false,""samplers"":[""penalties"",""dry"",""top_n_sigma"",""top_k"",""typ_p"",""top_p"",""min_p"",""xtc"",""temperature""],""speculative.n_max"":16,""speculative.n_min"":0,""speculative.p_min"":0.75,""speculative.type"":""none"",""spec",16842,7734,0,"[{""pid"": 1959487, ""port"": ""8002"", ""model"": ""qwen2.5-14b-instruct-q4_k_m.gguf"", ""vram_mb"": 12464, ""status"": ""AUTHORISED""}]",healthy,ok
